Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-05-19,0.19380499422550201,0.19388900697231293,0.18342800438404083,0.18657100200653076,5337298,0,0
2020-05-20,0.18652699887752533,0.1913280040025711,0.185806006193161,0.18654100596904755,4982240,0,0
2020-05-21,0.1866219937801361,0.18680299818515778,0.17892800271511078,0.17942500114440918,4845520,0,0
2020-05-22,0.17930099368095398,0.19492800533771515,0.17393499612808228,0.1812629997730255,5685118,0,0
2020-05-23,0.18121999502182007,0.19242699444293976,0.18121999502182007,0.1863200068473816,3275856,0,0
2020-05-24,0.1863899976015091,0.18999800086021423,0.1813890039920807,0.1813890039920807,4414090,0,0
2020-05-25,0.1817999929189682,0.19042499363422394,0.1812260001897812,0.19029000401496887,4140569,0,0
2020-05-26,0.19032199680805206,0.20488600432872772,0.18862999975681305,0.19629999995231628,5178910,0,0
2020-05-27,0.19629999995231628,0.19897599518299103,0.19197599589824677,0.19589999318122864,5412010,0,0
2020-05-28,0.1959560066461563,0.199631005525589,0.1956849992275238,0.19732099771499634,5398286,0,0
2020-05-29,0.19731000065803528,0.21791699528694153,0.19562000036239624,0.19876299798488617,6963867,0,0
2020-05-30,0.19856999814510345,0.1986760050058365,0.19371600449085236,0.19675099849700928,4484807,0,0
2020-05-31,0.19655099511146545,0.20316599309444427,0.19470499455928802,0.19742099940776825,3187584,0,0
2020-06-01,0.1973779946565628,0.20207799971103668,0.19589200615882874,0.20158499479293823,4662961,0,0
2020-06-02,0.20159299671649933,0.20399099588394165,0.1965319961309433,0.19900299608707428,4819602,0,0
2020-06-03,0.19900299608707428,0.20265699923038483,0.1988459974527359,0.202566996216774,3843973,0,0
2020-06-04,0.20252099633216858,0.21701599657535553,0.2025109976530075,0.21701599657535553,8524158,0,0
2020-06-05,0.21701599657535553,0.22359700500965118,0.21167400479316711,0.21356600522994995,3026762,0,0
2020-06-06,0.21338999271392822,0.21352599561214447,0.207723006606102,0.21151399612426758,8456857,0,0
2020-06-07,0.21151399612426758,0.2154719978570938,0.20748700201511383,0.2154259979724884,6333816,0,0
2020-06-08,0.2155420035123825,0.21877099573612213,0.21386100351810455,0.21865800023078918,4277260,0,0
2020-06-09,0.2188110053539276,0.24596500396728516,0.2172130048274994,0.2226880043745041,7813825,0,0
2020-06-10,0.22269999980926514,0.24709099531173706,0.22169600427150726,0.22728300094604492,6802570,0,0
2020-06-11,0.22747300565242767,0.2348490059375763,0.1998549997806549,0.20165200531482697,5135512,0,0
2020-06-12,0.20271499454975128,0.2146729975938797,0.20082899928092957,0.21134600043296814,2368438,0,0
2020-06-13,0.2113800048828125,0.21415099501609802,0.2113800048828125,0.21330900490283966,2359180,0,0
2020-06-14,0.2132990062236786,0.2137649953365326,0.20941300690174103,0.21217599511146545,3130570,0,0
2020-06-15,0.2121800035238266,0.2125360071659088,0.19942399859428406,0.20543299615383148,3352726,0,0
2020-06-16,0.2054550051689148,0.21800099313259125,0.20537599921226501,0.2165829986333847,3212363,0,0
2020-06-17,0.21658599376678467,0.2189520001411438,0.21081900596618652,0.2132820039987564,3325691,0,0
2020-06-18,0.2132750004529953,0.21779899299144745,0.21074199676513672,0.2114180028438568,3232046,0,0
2020-06-19,0.21143899857997894,0.2129489928483963,0.21038499474525452,0.21274399757385254,2794260,0,0
2020-06-20,0.2127559930086136,0.21289800107479095,0.21119199693202972,0.21188600361347198,3002571,0,0
2020-06-21,0.21185900270938873,0.2122890055179596,0.2102459967136383,0.21205100417137146,2813235,0,0
2020-06-22,0.21219299733638763,0.21317799389362335,0.20445400476455688,0.20994000136852264,3325161,0,0
2020-06-23,0.2099969983100891,0.21167300641536713,0.20930099487304688,0.20973500609397888,1668096,0,0
2020-06-24,0.20986899733543396,0.2106200009584427,0.2034820020198822,0.2062389999628067,4093741,0,0
2020-06-25,0.20624299347400665,0.20625099539756775,0.20063099265098572,0.20358599722385406,4091550,0,0
2020-06-26,0.20357100665569305,0.21456100046634674,0.20357100665569305,0.2036219984292984,4635876,0,0
2020-06-27,0.20360800623893738,0.2118760049343109,0.20341600477695465,0.2088479995727539,4132547,0,0
2020-06-28,0.2088479995727539,0.20887300372123718,0.20414100587368011,0.20520299673080444,4229820,0,0
2020-06-29,0.20520900189876556,0.21021699905395508,0.20507700741291046,0.20649200677871704,4109946,0,0
2020-06-30,0.20647099614143372,0.21025100350379944,0.20647099614143372,0.20912200212478638,3356163,0,0
2020-07-01,0.20914199948310852,0.20980900526046753,0.20490500330924988,0.2075670063495636,5353961,0,0
2020-07-02,0.2075590044260025,0.21396100521087646,0.20679700374603271,0.21043099462985992,8774299,0,0
2020-07-03,0.2104099988937378,0.2129170000553131,0.2074979990720749,0.20838500559329987,5912653,0,0
2020-07-04,0.2083970010280609,0.20911599695682526,0.20514099299907684,0.20558099448680878,5721761,0,0
