Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-09-04,17.199445724487305,20.426851272583008,16.95668601989746,17.66323471069336,17523618,0,0
2020-09-22,8.850656509399414,9.068577766418457,8.462225914001465,8.722447395324707,5299690,0,0
2020-09-23,8.722180366516113,9.459434509277344,8.351290702819824,8.814037322998047,9328037,0,0
2020-09-24,8.819392204284668,9.221497535705566,8.750354766845703,9.197930335998535,5744883,0,0
2020-09-25,9.238114356994629,10.104397773742676,9.162099838256836,10.008944511413574,7322992,0,0
2020-09-26,10.00754451751709,10.590336799621582,9.9837646484375,10.415560722351074,5254107,0,0
2020-09-27,10.415560722351074,10.482206344604492,9.64593505859375,10.028108596801758,4309829,0,0
2020-09-28,10.028108596801758,10.50876235961914,10.01687240600586,10.022151947021484,4529553,0,0
2020-09-29,10.022151947021484,10.325129508972168,9.98798656463623,10.267690658569336,4330340,0,0
2020-09-30,10.264165878295898,10.600142478942871,10.107316970825195,10.366687774658203,6029917,0,0
2020-10-01,10.366687774658203,10.953537940979004,10.041593551635742,10.28634262084961,7426086,0,0
2020-10-05,9.06953239440918,9.12633991241455,8.148170471191406,8.474125862121582,6186808,0,0
2020-10-06,8.468095779418945,8.48965072631836,6.897847652435303,6.957378387451172,5864525,0,0
2020-10-07,6.95835542678833,7.78973388671875,6.519010066986084,7.784775733947754,6414933,0,0
2020-10-08,7.791423320770264,7.791423320770264,7.061017990112305,7.484893321990967,5653713,0,0
2020-10-09,7.506777763366699,8.123443603515625,7.3546342849731445,7.947408676147461,5831277,0,0
2020-10-10,7.923904895782471,8.068076133728027,7.764983177185059,7.7731781005859375,3369208,0,0
2020-10-11,7.775783538818359,8.180841445922852,7.609294891357422,8.16879653930664,4109758,0,0
2020-10-12,8.169240951538086,8.188139915466309,7.868267059326172,8.049858093261719,4047357,0,0
2020-10-13,8.030535697937012,8.154600143432617,7.87340784072876,7.961526870727539,3085182,0,0
2020-10-14,7.957120418548584,8.173066139221191,7.7856621742248535,7.996240139007568,5519294,0,0
2020-10-15,7.994527339935303,7.994527339935303,7.735955238342285,7.867976665496826,4886077,0,0
2020-10-16,7.870703220367432,7.87496280670166,7.284108638763428,7.389545440673828,5261453,0,0
2020-10-17,7.38676643371582,7.658084869384766,7.377260684967041,7.612433910369873,3464903,0,0
2020-10-18,7.617887020111084,7.691926002502441,7.550207138061523,7.597475051879883,3319943,0,0
2020-10-19,7.596011638641357,7.59845495223999,7.310999870300293,7.3462090492248535,4018732,0,0
2020-10-20,7.3496198654174805,7.3496198654174805,6.797469615936279,7.164032459259033,7918072,0,0
2020-10-21,7.163231372833252,7.499697208404541,7.161679267883301,7.499696731567383,6425546,0,0
2020-10-22,7.499502658843994,7.788068771362305,7.421910285949707,7.692814826965332,5028263,0,0
2020-10-23,7.697022914886475,8.6204833984375,7.655418872833252,8.567632675170898,15864725,0,0
2020-10-24,8.567632675170898,9.53742504119873,8.460693359375,8.612293243408203,25346089,0,0
2020-10-25,8.612293243408203,9.290669441223145,8.229049682617188,9.019537925720215,15557891,0,0
2020-10-26,9.019538879394531,9.210684776306152,8.325291633605957,8.549392700195312,11748892,0,0
2020-10-27,8.549391746520996,8.642815589904785,8.305436134338379,8.49608039855957,9717769,0,0
2020-10-28,8.49608325958252,8.581965446472168,7.741692066192627,7.8566813468933105,7804961,0,0
2020-10-29,7.856332302093506,7.987278461456299,7.17498254776001,7.369374752044678,5311272,0,0
2020-10-30,7.369375228881836,7.664811134338379,7.265928268432617,7.632742404937744,5453104,0,0
2020-10-31,7.632742404937744,7.6569719314575195,7.232697010040283,7.33489990234375,3665174,0,0
2020-11-01,7.33489990234375,7.808584690093994,7.291921138763428,7.6830058097839355,3902655,0,0
2020-11-02,7.6837382316589355,7.757129192352295,7.282991409301758,7.325331211090088,3975269,0,0
2020-11-03,7.325332164764404,7.416775703430176,7.191315650939941,7.263655662536621,3240914,0,0
2020-11-04,7.263657093048096,7.27733039855957,7.030172824859619,7.179332256317139,2890264,0,0
2020-11-05,7.1794657707214355,7.4821391105651855,7.008423328399658,7.400306701660156,4820522,0,0
2020-11-06,7.400166034698486,8.298223495483398,7.380266189575195,8.24365520477295,8436636,0,0
2020-11-07,8.24365520477295,8.374217987060547,7.625044822692871,7.864299774169922,12800656,0,0
2020-11-08,7.864299774169922,8.284234046936035,7.773377418518066,8.255008697509766,7663311,0,0
2020-11-09,8.255008697509766,8.297565460205078,7.960476875305176,8.086688041687012,5664962,0,0
2020-11-10,8.086689949035645,8.4979887008667,8.041096687316895,8.443391799926758,7584570,0,0
2020-11-11,8.443391799926758,8.593766212463379,7.826094627380371,7.831028938293457,6134176,0,0
2020-11-12,7.831023693084717,7.887135028839111,7.382111072540283,7.500831127166748,4340324,0,0
2020-11-13,7.500835418701172,7.838107585906982,7.48278284072876,7.767099857330322,3956154,0,0
2020-11-14,7.767099857330322,7.771203517913818,7.341093063354492,7.5031352043151855,3289728,0,0
2020-11-15,7.5031352043151855,7.7203688621521,7.415352821350098,7.583276748657227,3487645,0,0
2020-11-16,7.583276748657227,7.88342809677124,7.523922920227051,7.732186794281006,3780952,0,0
2020-11-17,7.690952777862549,7.982580661773682,7.686537742614746,7.8447136878967285,4584454,0,0
2020-11-18,7.844660758972168,7.9181623458862305,7.139516353607178,7.500751495361328,6434877,0,0
2020-11-19,7.500804424285889,7.646305561065674,7.254169464111328,7.5928955078125,4041509,0,0
2020-11-20,7.5928955078125,8.000136375427246,7.5392842292785645,7.613459587097168,4588253,0,0
2020-11-21,7.613459587097168,8.35916519165039,7.613459587097168,8.191241264343262,11932068,0,0
2020-11-22,8.191240310668945,8.274609565734863,7.6722235679626465,8.000787734985352,9366342,0,0
2020-11-23,8.000787734985352,8.995163917541504,7.951844692230225,8.853536605834961,16802609,0,0
2020-11-24,8.857540130615234,9.057367324829102,8.42263412475586,8.829155921936035,16629812,0,0
2020-11-25,8.829116821289062,10.077445030212402,8.608949661254883,9.588229179382324,25348139,0,0
2020-11-26,9.591229438781738,9.86129093170166,8.232134819030762,9.02967357635498,28745504,0,0
2020-11-27,9.029463768005371,9.156509399414062,8.633681297302246,8.84288215637207,9012404,0,0
2020-11-28,8.852733612060547,9.016134262084961,8.602617263793945,8.805697441101074,7738597,0,0
2020-11-29,8.806395530700684,9.103156089782715,8.687891006469727,8.926607131958008,6971628,0,0
2020-11-30,8.917733192443848,9.29047966003418,8.796183586120605,9.174548149108887,11891216,0,0
2020-12-01,9.184833526611328,9.514233589172363,8.786431312561035,9.28894329071045,14091006,0,0
2020-12-02,9.293176651000977,11.869513511657715,9.214808464050293,11.570185661315918,28801053,0,0
2020-12-03,11.5874662399292,13.345362663269043,11.5874662399292,13.06591510772705,35269315,0,0
2020-12-04,13.075555801391602,13.882004737854004,11.317939758300781,12.107104301452637,29457933,0,0
2020-12-05,12.115145683288574,14.581490516662598,11.89743423461914,13.928130149841309,41635920,0,0
2020-12-06,13.90670108795166,13.955678939819336,12.940845489501953,13.754974365234375,23375816,0,0
2020-12-07,13.727810859680176,13.877629280090332,12.857918739318848,13.146364212036133,15108329,0,0
2020-12-08,13.14350700378418,13.143930435180664,12.27662181854248,12.502220153808594,13929693,0,0
2020-12-09,12.50440502166748,14.520561218261719,12.419447898864746,13.959318161010742,28526045,0,0
2020-12-10,13.983403205871582,14.509984016418457,13.57368278503418,13.760066986083984,15966543,0,0
2020-12-11,13.735750198364258,15.260405540466309,13.163795471191406,14.820865631103516,28919342,0,0
2020-12-12,14.79905891418457,17.035547256469727,14.786171913146973,16.643213272094727,39164363,0,0
