Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-05-19,0.03949800133705139,0.03996700048446655,0.03913399949669838,0.03966299816966057,8454460,0,0
2020-05-20,0.03964399918913841,0.040123000741004944,0.038825999945402145,0.0394509993493557,9648962,0,0
2020-05-21,0.039452001452445984,0.03981500118970871,0.03733700141310692,0.03855900093913078,10002974,0,0
2020-05-22,0.03856699913740158,0.04096199944615364,0.038430001586675644,0.04035799950361252,13966531,0,0
2020-05-23,0.0403750017285347,0.04186299815773964,0.03995199874043465,0.04068500176072121,12498014,0,0
2020-05-24,0.04068800061941147,0.042149998247623444,0.038509998470544815,0.03868800029158592,12877302,0,0
2020-05-25,0.038662999868392944,0.040181998163461685,0.03813000023365021,0.04005200043320656,11207410,0,0
2020-05-26,0.040059998631477356,0.04184199869632721,0.03982599824666977,0.04121999815106392,14761257,0,0
2020-05-27,0.04121499881148338,0.04132099822163582,0.04027799889445305,0.040803998708724976,10303696,0,0
2020-05-28,0.04079899936914444,0.041537001729011536,0.0402120016515255,0.04150699824094772,10485835,0,0
2020-05-29,0.04151099920272827,0.0417339988052845,0.041051000356674194,0.041377998888492584,9247170,0,0
2020-05-30,0.04135400056838989,0.04290800169110298,0.04093899950385094,0.04290499910712242,10445358,0,0
2020-05-31,0.04293699935078621,0.04399799928069115,0.042041998356580734,0.042153000831604004,13073604,0,0
2020-06-01,0.042176999151706696,0.04454699903726578,0.042107000946998596,0.04450400173664093,12038110,0,0
2020-06-02,0.04449699819087982,0.04511599987745285,0.041714999824762344,0.04284000024199486,14476983,0,0
2020-06-03,0.04286300018429756,0.04802500084042549,0.042674001306295395,0.046870000660419464,27956097,0,0
2020-06-04,0.046845000237226486,0.04766299948096275,0.04547400027513504,0.046404000371694565,14236048,0,0
2020-06-05,0.04642000049352646,0.04749299958348274,0.04580099880695343,0.04594099894165993,9242578,0,0
2020-06-06,0.045921001583337784,0.04696999862790108,0.045506998896598816,0.046574000269174576,8817245,0,0
2020-06-07,0.04659600183367729,0.047001998871564865,0.04450099915266037,0.04631200060248375,8730038,0,0
2020-06-08,0.04633200168609619,0.04633200168609619,0.04536300152540207,0.04586299881339073,7577915,0,0
2020-06-09,0.045875001698732376,0.046521998941898346,0.0449570007622242,0.046339001506567,8275696,0,0
2020-06-10,0.04634400084614754,0.049187999218702316,0.0463160015642643,0.04777799919247627,13741553,0,0
2020-06-11,0.04775800183415413,0.048583000898361206,0.042628999799489975,0.042628999799489975,13552301,0,0
2020-06-12,0.04259699955582619,0.04513600096106529,0.042493000626564026,0.04511899873614311,14133997,0,0
2020-06-13,0.04512599855661392,0.045754000544548035,0.044578999280929565,0.04516100138425827,11814779,0,0
2020-06-14,0.04519899934530258,0.045740000903606415,0.043630000203847885,0.043866001069545746,10082211,0,0
2020-06-15,0.04387800022959709,0.04407300055027008,0.04052500054240227,0.04333199933171272,18422378,0,0
2020-06-16,0.043324001133441925,0.04403100162744522,0.042962998151779175,0.04350699856877327,12342611,0,0
2020-06-17,0.043535999953746796,0.045857999473810196,0.04346400126814842,0.044881001114845276,14998017,0,0
2020-06-18,0.04487700015306473,0.04579100012779236,0.044475000351667404,0.04511300101876259,12363893,0,0
2020-06-19,0.045104000717401505,0.04549200087785721,0.04399900138378143,0.04445499926805496,13355608,0,0
2020-06-20,0.04445499926805496,0.04517500102519989,0.04405299946665764,0.04466700181365013,10526462,0,0
2020-06-21,0.04464799910783768,0.045504000037908554,0.0443819984793663,0.04441000148653984,11632685,0,0
2020-06-22,0.044454000890254974,0.045308999717235565,0.04438399896025658,0.045308999717235565,11880568,0,0
2020-06-23,0.04537900164723396,0.04568399861454964,0.04467000067234039,0.04555800184607506,9729094,0,0
2020-06-24,0.045563001185655594,0.045928001403808594,0.04290200024843216,0.04300700128078461,9609359,0,0
2020-06-25,0.04304900020360947,0.04311100021004677,0.04136599972844124,0.04257399961352348,8894021,0,0
2020-06-26,0.04257600009441376,0.04302100092172623,0.04175399988889694,0.0419050008058548,6904051,0,0
2020-06-27,0.04191400110721588,0.04328899830579758,0.0404449999332428,0.04086599871516228,7745043,0,0
2020-06-28,0.04086599871516228,0.042233001440763474,0.04035999998450279,0.04118699952960014,5520094,0,0
2020-06-29,0.041179999709129333,0.04295700043439865,0.04081699997186661,0.04266899824142456,5158919,0,0
2020-06-30,0.04263399913907051,0.0443280003964901,0.041669998317956924,0.04262800142168999,6841978,0,0
2020-07-01,0.04261799901723862,0.044133998453617096,0.04201899841427803,0.043963998556137085,5707919,0,0
2020-07-02,0.04396900162100792,0.0442579984664917,0.041460998356342316,0.04333600029349327,5210267,0,0
2020-07-03,0.04333199933171272,0.04443199932575226,0.04155899956822395,0.043386999517679214,6174154,0,0
2020-07-04,0.04338600113987923,0.04388900101184845,0.04248199984431267,0.043776001781225204,4930261,0,0
2020-07-05,0.043717000633478165,0.04393099993467331,0.04174499958753586,0.04302399978041649,6275032,0,0
2020-07-06,0.04302399978041649,0.04468800127506256,0.041788000613451004,0.04459099844098091,6296083,0,0
2020-07-07,0.04450099915266037,0.04487200081348419,0.042527999728918076,0.043441999703645706,6732028,0,0
2020-07-08,0.043428998440504074,0.04729599878191948,0.0431860014796257,0.04726500064134598,10945947,0,0
2020-07-09,0.047290999442338943,0.04964999854564667,0.04552999883890152,0.04691600054502487,15692613,0,0
2020-07-10,0.04689599946141243,0.04690000042319298,0.04422900080680847,0.04571999981999397,9656730,0,0
2020-07-11,0.045719001442193985,0.046792998909950256,0.0454850010573864,0.04628700017929077,8058462,0,0
2020-07-12,0.046264998614788055,0.0466499999165535,0.04505100101232529,0.045802000910043716,7488192,0,0
2020-07-13,0.045802000910043716,0.047182001173496246,0.045726001262664795,0.04714899882674217,9091934,0,0
2020-07-14,0.04703700169920921,0.047088999301195145,0.04540399834513664,0.04668400064110756,9006166,0,0
2020-07-15,0.04668499901890755,0.04711399972438812,0.04569400101900101,0.04573399946093559,7919147,0,0
2020-07-16,0.04573199898004532,0.04594700038433075,0.0438230000436306,0.04483899846673012,9480168,0,0
2020-07-17,0.04487700015306473,0.04551300033926964,0.044475000351667404,0.04492799937725067,6763745,0,0
2020-07-18,0.04492799937725067,0.05353099852800369,0.04460199922323227,0.05353099852800369,29310102,0,0
2020-07-19,0.05340199917554855,0.054138001054525375,0.04929199814796448,0.05070900171995163,24654492,0,0
2020-07-20,0.05076399818062782,0.05215299874544144,0.04899799823760986,0.04913400113582611,14203934,0,0
2020-07-21,0.04912399873137474,0.05026499927043915,0.04870700091123581,0.0499190017580986,12511110,0,0
2020-07-22,0.04990899935364723,0.05173199996352196,0.04917300119996071,0.050971999764442444,11710223,0,0
2020-07-23,0.05095899850130081,0.05107000097632408,0.04928699880838394,0.04995400086045265,12528349,0,0
2020-07-24,0.04997299984097481,0.05183099955320358,0.04938200116157532,0.050390999764204025,15496691,0,0
2020-07-25,0.050381001085042953,0.05138299986720085,0.05034099891781807,0.05074699968099594,8755426,0,0
2020-07-26,0.05073300004005432,0.05133799836039543,0.04804699867963791,0.049515001475811005,13076541,0,0
2020-07-27,0.04951599985361099,0.05015899986028671,0.04672199860215187,0.049545999616384506,15193861,0,0
2020-07-28,0.04956600069999695,0.05179800093173981,0.049166999757289886,0.051013000309467316,12550211,0,0
2020-07-29,0.05099799856543541,0.05245000123977661,0.050762999802827835,0.05151800066232681,11686078,0,0
2020-07-30,0.05152900144457817,0.051902998238801956,0.05105200037360191,0.05185699835419655,9328048,0,0
2020-07-31,0.05185199901461601,0.05275600031018257,0.05164499953389168,0.05250399932265282,10657158,0,0
2020-08-01,0.05250399932265282,0.05621299892663956,0.05243799835443497,0.05582699924707413,17959958,0,0
2020-08-02,0.05583399906754494,0.06138100102543831,0.05271200090646744,0.05410199984908104,25850703,0,0
2020-08-03,0.054113999009132385,0.05799100175499916,0.05381600186228752,0.056501999497413635,15377251,0,0
2020-08-04,0.05649999901652336,0.05727599933743477,0.05418799817562103,0.05574699863791466,13080960,0,0
2020-08-05,0.05571199953556061,0.05732300132513046,0.05458800122141838,0.05700000002980232,11487757,0,0
2020-08-06,0.05699700117111206,0.06287799775600433,0.05660700052976608,0.062199000269174576,24086094,0,0
2020-08-07,0.06215300038456917,0.06555099785327911,0.058809999376535416,0.06320799887180328,60524499,0,0
2020-08-08,0.06312800198793411,0.06391099840402603,0.06158699840307236,0.06327400356531143,12195514,0,0
2020-08-09,0.06336099654436111,0.06440799683332443,0.062210001051425934,0.06342100352048874,13482252,0,0
2020-08-10,0.06346599757671356,0.06410100311040878,0.06270799785852432,0.0629580020904541,14008336,0,0
2020-08-11,0.06302899867296219,0.06485799700021744,0.05827400088310242,0.061292000114917755,49514025,0,0
2020-08-12,0.061337001621723175,0.06157099828124046,0.05860599875450134,0.06143900007009506,13349311,0,0
2020-08-13,0.061420001089572906,0.062206000089645386,0.05969199910759926,0.062206000089645386,10760600,0,0
2020-08-14,0.062210001051425934,0.06303200125694275,0.06157900020480156,0.062286000698804855,9632437,0,0
2020-08-15,0.06227099895477295,0.06412000209093094,0.0620650015771389,0.06412000209093094,10023465,0,0
2020-08-16,0.06413599848747253,0.06764499843120575,0.06322800368070602,0.06612899899482727,15713498,0,0
2020-08-17,0.06612899899482727,0.08155199885368347,0.06606700271368027,0.08003400266170502,36811158,0,0
2020-08-18,0.07943899929523468,0.08029299974441528,0.07225500047206879,0.07414299994707108,39002395,0,0
2020-08-19,0.07406099885702133,0.07754900306463242,0.06853000074625015,0.07105399668216705,23832281,0,0
2020-08-20,0.0710270032286644,0.07529500126838684,0.0695199966430664,0.075204998254776,16727039,0,0
2020-08-21,0.07539799809455872,0.08243100345134735,0.07381299883127213,0.0738380029797554,32799059,0,0
2020-08-22,0.07384900003671646,0.0833590030670166,0.07212799787521362,0.08328799903392792,38151541,0,0
2020-08-23,0.08341900259256363,0.1021599993109703,0.08163800090551376,0.09772499650716782,66171770,0,0
2020-08-24,0.09772499650716782,0.10325399786233902,0.08835799992084503,0.0919329971075058,55076100,0,0
2020-08-25,0.09195300191640854,0.10147500038146973,0.0860389992594719,0.09416099637746811,82492801,0,0
2020-08-26,0.09419199824333191,0.09947600215673447,0.08940699696540833,0.09736800193786621,73256450,0,0
2020-08-27,0.09731999784708023,0.09731999784708023,0.08902700245380402,0.09276200085878372,67355568,0,0
2020-08-28,0.09274400025606155,0.10866100341081619,0.09190300107002258,0.10844600200653076,76379931,0,0
2020-08-29,0.10847499966621399,0.14972999691963196,0.10627800226211548,0.14520299434661865,234452468,0,0
2020-08-30,0.14421899616718292,0.15597400069236755,0.12488599866628647,0.1296370029449463,296780177,0,0
2020-08-31,0.129489004611969,0.14493900537490845,0.1280519962310791,0.14165499806404114,164357255,0,0
2020-09-01,0.14156199991703033,0.16892699897289276,0.13867999613285065,0.15710300207138062,249266584,0,0
2020-09-02,0.1569100022315979,0.16295500099658966,0.14142699539661407,0.16053800284862518,136981334,0,0
2020-09-03,0.16053800284862518,0.16717199981212616,0.13342200219631195,0.14244699478149414,136878717,0,0
2020-09-04,0.1423950046300888,0.14754700660705566,0.12148699909448624,0.13802599906921387,143656637,0,0
2020-09-05,0.13801799714565277,0.1420699954032898,0.10360900312662125,0.11158400028944016,133528573,0,0
2020-09-06,0.11158400028944016,0.13838399946689606,0.10369399935007095,0.13510000705718994,127272657,0,0
2020-09-07,0.13597199320793152,0.13873499631881714,0.115726999938488,0.13544900715351105,98245461,0,0
2020-09-08,0.13567399978637695,0.13582000136375427,0.12165199965238571,0.12602800130844116,54375675,0,0
2020-09-09,0.12601600587368011,0.12953799962997437,0.1210779994726181,0.12618699669837952,41856953,0,0
