,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-19 06:00:00+01:00,260.26617431640625,260.6436767578125,255.69186401367188,258.79119873046875,0,0,0
2021-04-19 07:00:00+01:00,258.5771789550781,260.10491943359375,256.8091735839844,259.99945068359375,0,0,0
2021-04-19 08:00:00+01:00,259.7218017578125,260.26422119140625,257.50830078125,259.7460021972656,0,0,0
2021-04-19 09:00:00+01:00,259.507568359375,259.7103271484375,249.35955810546875,249.3953399658203,0,0,0
2021-04-19 10:00:00+01:00,248.97708129882812,250.36729431152344,246.07984924316406,246.84698486328125,0,0,0
2021-04-19 11:00:00+01:00,246.465576171875,246.51963806152344,237.9112091064453,240.92425537109375,0,0,0
2021-04-19 12:00:00+01:00,241.3074951171875,249.866943359375,241.3074951171875,248.96826171875,0,0,0
2021-04-19 13:00:00+01:00,248.91075134277344,252.33200073242188,247.04209899902344,249.3607635498047,0,0,0
2021-04-19 14:00:00+01:00,248.6637725830078,255.13426208496094,248.41818237304688,254.8986053466797,22726400,0,0
2021-04-19 15:00:00+01:00,254.3968048095703,254.3968048095703,236.76376342773438,239.51620483398438,0,0,0
2021-04-19 16:00:00+01:00,239.35885620117188,239.35885620117188,225.62979125976562,227.24244689941406,12256000,0,0
2021-04-19 17:00:00+01:00,227.62416076660156,234.88824462890625,224.97549438476562,225.33580017089844,0,0,0
2021-04-19 18:00:00+01:00,225.8719482421875,232.1216278076172,223.00657653808594,232.07139587402344,0,0,0
2021-04-19 19:00:00+01:00,232.15672302246094,236.94656372070312,231.6527099609375,232.21502685546875,7454848,0,0
2021-04-19 20:00:00+01:00,233.03201293945312,234.34130859375,230.3748779296875,233.09878540039062,0,0,0
2021-04-19 21:00:00+01:00,233.25881958007812,236.9436492919922,232.20285034179688,235.38739013671875,0,0,0
2021-04-19 22:00:00+01:00,235.81292724609375,237.13442993164062,231.87831115722656,234.5704345703125,0,0,0
2021-04-19 23:00:00+01:00,234.52720642089844,234.5293731689453,229.2508087158203,232.1505889892578,0,0,0
2021-04-20 00:00:00+01:00,231.1310272216797,232.25360107421875,225.78292846679688,226.5474395751953,0,0,0
2021-04-20 01:00:00+01:00,226.01646423339844,226.91090393066406,210.7797088623047,217.4733428955078,48543104,0,0
2021-04-20 02:00:00+01:00,217.81492614746094,221.929931640625,213.4534454345703,216.705322265625,24582784,0,0
2021-04-20 03:00:00+01:00,216.71826171875,216.9627685546875,213.46551513671875,215.56861877441406,35256064,0,0
2021-04-20 04:00:00+01:00,215.62191772460938,216.66294860839844,214.5389862060547,216.51223754882812,0,0,0
2021-04-20 05:00:00+01:00,216.55406188964844,232.1681671142578,215.9029083251953,232.1681671142578,248359296,0,0
2021-04-20 06:00:00+01:00,232.73904418945312,232.73904418945312,224.80528259277344,225.2076873779297,0,0,0
2021-04-20 07:00:00+01:00,225.4508514404297,227.55239868164062,213.65867614746094,215.03370666503906,16846976,0,0
2021-04-20 08:00:00+01:00,216.13597106933594,219.56448364257812,213.0754852294922,218.24400329589844,50831232,0,0
2021-04-20 09:00:00+01:00,219.04473876953125,226.60693359375,217.8248748779297,225.75267028808594,37616128,0,0
2021-04-20 10:00:00+01:00,225.9688720703125,228.63833618164062,224.600830078125,225.83981323242188,0,0,0
2021-04-20 11:00:00+01:00,225.69654846191406,233.2839813232422,224.73358154296875,231.415771484375,5169792,0,0
2021-04-20 12:00:00+01:00,231.51873779296875,237.70352172851562,228.72030639648438,235.97860717773438,49527168,0,0
2021-04-20 13:00:00+01:00,236.45497131347656,236.45497131347656,231.76788330078125,232.82444763183594,0,0,0
