,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-19 06:00:00+01:00,276.15191650390625,276.15191650390625,272.0062255859375,272.52783203125,0,0,0
2021-04-19 07:00:00+01:00,272.36029052734375,277.7085876464844,272.36029052734375,277.6395263671875,0,0,0
2021-04-19 08:00:00+01:00,276.849853515625,277.0604553222656,273.7571716308594,276.4370422363281,0,0,0
2021-04-19 09:00:00+01:00,276.05523681640625,276.3962707519531,268.4407043457031,268.69287109375,0,0,0
2021-04-19 10:00:00+01:00,268.6591796875,270.3006896972656,266.3798522949219,266.9220886230469,0,0,0
2021-04-19 11:00:00+01:00,266.722412109375,266.722412109375,261.68890380859375,265.8332824707031,0,0,0
2021-04-19 12:00:00+01:00,266.56005859375,273.57147216796875,266.56005859375,272.4999084472656,0,0,0
2021-04-19 13:00:00+01:00,272.5492248535156,274.8478698730469,268.4209289550781,268.4209289550781,0,0,0
2021-04-19 14:00:00+01:00,268.516357421875,270.5462341308594,265.11822509765625,269.2907409667969,0,0,0
2021-04-19 15:00:00+01:00,269.2399597167969,269.2399597167969,253.4945526123047,258.2465515136719,52837376,0,0
2021-04-19 16:00:00+01:00,257.8509521484375,259.88836669921875,251.5144805908203,253.63345336914062,327441408,0,0
2021-04-19 17:00:00+01:00,252.78350830078125,262.0922546386719,251.6807403564453,255.64695739746094,84189184,0,0
2021-04-19 18:00:00+01:00,255.8500518798828,260.62969970703125,253.29156494140625,260.62969970703125,132386816,0,0
2021-04-19 19:00:00+01:00,260.27166748046875,268.9345703125,260.27166748046875,266.6336669921875,231006208,0,0
2021-04-19 20:00:00+01:00,266.1837463378906,273.0343017578125,265.46905517578125,269.79833984375,127160320,0,0
2021-04-19 21:00:00+01:00,269.8924560546875,270.79644775390625,267.4983825683594,269.74566650390625,0,0,0
2021-04-19 22:00:00+01:00,270.9739685058594,271.1966552734375,263.1343994140625,266.32916259765625,0,0,0
2021-04-19 23:00:00+01:00,266.5318908691406,271.32415771484375,264.21002197265625,269.0367126464844,0,0,0
2021-04-20 00:00:00+01:00,268.14306640625,268.1693115234375,260.54931640625,261.9192199707031,0,0,0
2021-04-20 01:00:00+01:00,261.2803039550781,263.0798645019531,243.82974243164062,244.91456604003906,0,0,0
2021-04-20 02:00:00+01:00,246.36990356445312,251.28958129882812,244.7176971435547,246.99581909179688,45423616,0,0
2021-04-20 03:00:00+01:00,246.6123046875,246.97593688964844,240.56768798828125,242.22218322753906,6948864,0,0
2021-04-20 04:00:00+01:00,242.4042205810547,247.38653564453125,242.4042205810547,247.38653564453125,0,0,0
2021-04-20 05:00:00+01:00,247.43812561035156,254.29541015625,247.3934783935547,254.29541015625,741967872,0,0
2021-04-20 06:00:00+01:00,254.49710083007812,254.49710083007812,248.6727752685547,248.76324462890625,0,0,0
2021-04-20 07:00:00+01:00,249.41818237304688,251.63864135742188,236.7189178466797,236.72923278808594,0,0,0
2021-04-20 08:00:00+01:00,237.84738159179688,245.18167114257812,235.67340087890625,245.1071014404297,377053184,0,0
2021-04-20 09:00:00+01:00,245.5482635498047,252.23446655273438,245.3707733154297,250.8238525390625,178942976,0,0
2021-04-20 10:00:00+01:00,251.1647491455078,254.33065795898438,248.75502014160156,251.4948272705078,0,0,0
2021-04-20 11:00:00+01:00,251.47682189941406,260.01531982421875,251.47682189941406,258.4591979980469,213073920,0,0
2021-04-20 12:00:00+01:00,258.25537109375,258.9651184082031,253.15042114257812,258.0516052246094,0,0,0
2021-04-20 13:00:00+01:00,258.102783203125,258.102783203125,253.26551818847656,254.73495483398438,0,0,0
2021-04-20 14:00:00+01:00,254.85011291503906,263.4229431152344,254.85011291503906,263.4229431152344,109280256,0,0
2021-04-20 15:00:00+01:00,263.0096130371094,263.0096130371094,253.59193420410156,254.2980194091797,0,0,0
2021-04-20 16:00:00+01:00,253.2687530517578,255.0931396484375,247.25894165039062,253.43374633789062,0,0,0
2021-04-20 17:00:00+01:00,254.01649475097656,264.4535217285156,253.4931182861328,264.4535217285156,239671296,0,0
2021-04-20 18:00:00+01:00,264.5830383300781,265.1615295410156,261.7700500488281,263.9441223144531,6729728,0,0
2021-04-20 19:00:00+01:00,264.2358093261719,269.33355712890625,264.1834716796875,267.0108337402344,0,0,0
2021-04-20 20:00:00+01:00,267.161865234375,272.0054016113281,267.161865234375,271.95367431640625,0,0,0
2021-04-20 21:00:00+01:00,272.5924377441406,272.5924377441406,264.7911071777344,266.22271728515625,20996096,0,0
2021-04-20 22:00:00+01:00,265.6883850097656,267.6127014160156,261.8312072753906,267.5526123046875,16714752,0,0
2021-04-20 23:00:00+01:00,267.6663818359375,268.4039001464844,262.52203369140625,263.1735534667969,0,0,0
2021-04-21 00:00:00+01:00,262.4222412109375,264.3038330078125,260.8441162109375,260.94134521484375,0,0,0
2021-04-21 01:00:00+01:00,261.0679016113281,269.5150146484375,259.041015625,259.041015625,0,0,0
2021-04-21 02:00:00+01:00,259.00372314453125,265.5577697753906,257.4217224121094,265.0065002441406,0,0,0
2021-04-21 03:00:00+01:00,264.9089660644531,267.3534851074219,264.2874755859375,266.72235107421875,0,0,0
2021-04-21 04:00:00+01:00,266.4419860839844,266.4419860839844,258.5682067871094,259.2137451171875,0,0,0
2021-04-21 05:00:00+01:00,258.67572021484375,262.4694519042969,257.30792236328125,261.70770263671875,0,0,0
2021-04-21 06:00:00+01:00,261.1440124511719,264.2665100097656,258.9450378417969,260.89923095703125,15685632,0,0
2021-04-21 07:00:00+01:00,261.7174377441406,265.7470703125,259.44097900390625,264.3492126464844,0,0,0
2021-04-21 08:00:00+01:00,264.94158935546875,264.94158935546875,260.00579833984375,260.00579833984375,0,0,0
2021-04-21 09:00:00+01:00,260.2181396484375,263.4936828613281,257.37664794921875,262.41864013671875,0,0,0
2021-04-21 10:00:00+01:00,262.2655334472656,263.75335693359375,260.2124938964844,262.760009765625,0,0,0
2021-04-21 11:00:00+01:00,262.7384338378906,262.7384338378906,253.46633911132812,254.3741455078125,0,0,0
2021-04-21 12:00:00+01:00,254.08016967773438,256.3182067871094,251.68423461914062,254.59938049316406,0,0,0
2021-04-21 13:00:00+01:00,254.30874633789062,265.9755859375,252.6774139404297,265.173583984375,269356032,0,0
2021-04-21 14:00:00+01:00,264.68487548828125,265.43133544921875,262.9222412109375,264.3603820800781,0,0,0
2021-04-21 15:00:00+01:00,264.3386535644531,269.18426513671875,261.25164794921875,269.061767578125,0,0,0
2021-04-21 16:00:00+01:00,269.556884765625,275.5631103515625,269.556884765625,274.11114501953125,106938880,0,0
2021-04-21 17:00:00+01:00,274.2622985839844,276.31024169921875,270.7864685058594,270.7864685058594,0,0,0
2021-04-21 18:00:00+01:00,271.2598571777344,272.1746520996094,270.066162109375,271.0679016113281,0,0,0
2021-04-21 19:00:00+01:00,271.0529479980469,271.5382385253906,266.1412353515625,267.1761169433594,0,0,0
