Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-09-04,4.964767932891846,5.745513439178467,4.464877128601074,4.609827041625977,342998662,0,0
2020-09-30,1.2551252841949463,1.324113130569458,1.245383858680725,1.2835521697998047,56640828,0,0
2020-10-01,1.2835521697998047,1.3504341840744019,1.2140765190124512,1.2514210939407349,53489732,0,0
2020-10-13,0.7611122727394104,0.7688283324241638,0.7163357734680176,0.7368901371955872,40287525,0,0
2020-10-22,0.6647525429725647,0.7142674922943115,0.660849928855896,0.6642665863037109,32925766,0,0
2020-10-23,0.6669197082519531,0.6950018405914307,0.6465018391609192,0.6639729738235474,24915300,0,0
2020-10-24,0.6639729738235474,0.6687358021736145,0.6467406749725342,0.6571395993232727,14098346,0,0
2020-10-25,0.6571395993232727,0.6577898263931274,0.6179723739624023,0.6229121088981628,17079120,0,0
2020-10-26,0.6229121088981628,0.642553985118866,0.591602087020874,0.627037525177002,29724396,0,0
2020-10-27,0.6270374655723572,0.7075402736663818,0.6253200173377991,0.6865791082382202,56467450,0,0
2021-04-01,14.680268287658691,15.22415542602539,14.619441986083984,14.886133193969727,367855254,0,0
2021-04-02,14.879366874694824,16.523561477661133,14.664205551147461,16.46523094177246,481446039,0,0
2021-04-03,16.461444854736328,16.540264129638672,14.74710464477539,14.876599311828613,431091129,0,0
2021-04-04,14.872272491455078,15.566957473754883,14.745889663696289,15.321426391601562,296057578,0,0
2021-04-05,15.32030963897705,15.651223182678223,14.80402946472168,15.047568321228027,293887014,0,0
2021-04-06,15.061291694641113,15.920005798339844,14.869242668151855,15.366249084472656,354543086,0,0
2021-04-07,15.350040435791016,15.493844985961914,13.544041633605957,13.877435684204102,395796126,0,0
2021-04-08,13.893241882324219,14.623883247375488,13.789346694946289,14.419008255004883,213806825,0,0
2021-04-09,14.420411109924316,15.387955665588379,14.373221397399902,14.556017875671387,286602470,0,0
2021-04-10,14.550921440124512,15.159920692443848,14.097442626953125,14.50247859954834,254962734,0,0
