,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-19 06:00:00+01:00,40.82202911376953,40.82202911376953,40.160682678222656,40.212379455566406,0,0,0
2021-04-19 07:00:00+01:00,40.21612548828125,40.771331787109375,40.0863151550293,40.771331787109375,0,0,0
2021-04-19 08:00:00+01:00,40.74583435058594,40.98834991455078,40.43667984008789,40.68812561035156,0,0,0
2021-04-19 09:00:00+01:00,40.723121643066406,40.84415817260742,39.49422836303711,39.49422836303711,0,0,0
2021-04-19 10:00:00+01:00,39.605018615722656,39.88931655883789,39.27307891845703,39.27779006958008,0,0,0
2021-04-19 11:00:00+01:00,39.23244094848633,39.23244094848633,38.004398345947266,38.6956901550293,0,0,0
2021-04-19 12:00:00+01:00,38.965423583984375,39.84743881225586,38.90892028808594,39.71247100830078,0,0,0
2021-04-19 13:00:00+01:00,39.7296028137207,40.01350784301758,38.97941589355469,38.97941589355469,0,0,0
2021-04-19 14:00:00+01:00,38.99458694458008,39.203243255615234,38.265525817871094,39.174163818359375,0,0,0
2021-04-19 15:00:00+01:00,39.14911651611328,39.14911651611328,35.903785705566406,36.75105285644531,9157632,0,0
2021-04-19 16:00:00+01:00,36.795711517333984,36.93241500854492,35.193084716796875,35.30318832397461,93471488,0,0
2021-04-19 17:00:00+01:00,35.255348205566406,36.965980529785156,34.96240234375,35.97600555419922,50953472,0,0
2021-04-19 18:00:00+01:00,36.05574035644531,36.712440490722656,35.74102783203125,36.67070770263672,78596864,0,0
2021-04-19 19:00:00+01:00,36.72060012817383,37.236385345458984,36.53769302368164,36.5697021484375,0,0,0
2021-04-19 20:00:00+01:00,36.58588790893555,37.53673553466797,36.435935974121094,37.38068389892578,49157376,0,0
2021-04-19 21:00:00+01:00,37.445472717285156,37.62781524658203,36.76484298706055,37.406959533691406,0,0,0
2021-04-19 22:00:00+01:00,37.41981887817383,37.447547912597656,36.4678955078125,37.04450225830078,0,0,0
2021-04-19 23:00:00+01:00,37.07112121582031,37.778160095214844,36.70989227294922,37.3950309753418,29540864,0,0
2021-04-20 00:00:00+01:00,37.142581939697266,37.142581939697266,35.679683685302734,35.8793830871582,0,0,0
2021-04-20 01:00:00+01:00,35.71250915527344,35.9962043762207,33.388206481933594,33.830474853515625,0,0,0
2021-04-20 02:00:00+01:00,34.200782775878906,35.237770080566406,34.200782775878906,34.93398666381836,21274880,0,0
2021-04-20 03:00:00+01:00,34.832244873046875,34.84837341308594,33.98148727416992,34.51336669921875,0,0,0
2021-04-20 04:00:00+01:00,34.54252243041992,35.050662994384766,34.54252243041992,34.99406051635742,0,0,0
2021-04-20 05:00:00+01:00,35.01725769042969,36.57265090942383,34.96577453613281,36.42344284057617,735988224,0,0
2021-04-20 06:00:00+01:00,36.44561767578125,36.62697219848633,35.65705490112305,35.71647644042969,0,0,0
2021-04-20 07:00:00+01:00,35.761695861816406,36.118385314941406,34.34853744506836,34.364749908447266,0,0,0
2021-04-20 08:00:00+01:00,34.57265090942383,35.04334259033203,34.05369567871094,34.74859619140625,95330816,0,0
2021-04-20 09:00:00+01:00,34.85222244262695,35.92660140991211,34.84210968017578,35.7438850402832,45678848,0,0
2021-04-20 10:00:00+01:00,35.75048828125,37.353519439697266,35.62686538696289,36.86138153076172,141708288,0,0
2021-04-20 11:00:00+01:00,36.797576904296875,37.76630401611328,36.797576904296875,37.429908752441406,44210944,0,0
2021-04-20 12:00:00+01:00,37.438446044921875,37.88776779174805,37.15073776245117,37.79154968261719,0,0,0
2021-04-20 13:00:00+01:00,37.77639389038086,37.77639389038086,36.79435348510742,37.05091094970703,0,0,0
2021-04-20 14:00:00+01:00,37.013916015625,37.87789535522461,37.013916015625,37.87789535522461,4687616,0,0
2021-04-20 15:00:00+01:00,37.89695358276367,38.040245056152344,36.65070724487305,36.71049499511719,0,0,0
2021-04-20 16:00:00+01:00,36.77080154418945,36.96738052368164,35.39458084106445,36.49846649169922,0,0,0
2021-04-20 17:00:00+01:00,36.58652877807617,37.6943473815918,36.465389251708984,37.68198776245117,0,0,0
2021-04-20 18:00:00+01:00,37.66755676269531,37.9754638671875,37.47119903564453,37.9754638671875,0,0,0
2021-04-20 19:00:00+01:00,38.20952224731445,38.77924346923828,38.13055419921875,38.275665283203125,40364800,0,0
